Live Time (s), 589248
Real Time (s), 589248
Energy, Data
566.124,469
566.802,501
567.479,517
568.157,477
568.835,542
569.512,503
570.19,526
570.868,508
571.545,527
572.223,479
572.901,514
573.578,482
574.256,495
574.934,464
575.611,499
576.289,444
576.967,495
577.644,504
578.322,465
579,493
579.677,505
580.355,528
581.033,527
581.71,565
582.388,1193
583.066,2990
583.743,2898
584.421,1051
585.099,484
585.776,488
586.454,480
587.132,433
587.809,478
588.487,438
589.165,496
589.842,451
590.52,451
591.198,452
591.875,475
592.553,471
593.231,485
593.908,475
594.586,449
595.264,487
595.941,456
596.619,504
597.297,480
597.974,470
598.652,484
599.33,461
600.007,484
600.685,463
601.363,491
602.04,487
602.718,453
603.396,467
604.073,460
604.751,494
605.429,447
606.106,477
606.784,453
607.462,479
608.139,705
608.817,2318
609.495,4289
610.172,2598
610.85,771
611.528,456
612.206,446
612.883,464
613.561,472
614.239,489
614.916,440
615.594,445
616.272,462
616.949,469
617.627,479
618.305,409
618.982,433
619.66,446
620.338,421
621.015,415
621.693,433
622.371,428
623.048,456
623.726,412
624.404,424
625.081,415
625.759,442
626.437,395
627.114,449
627.792,432
628.47,421
629.147,431
629.825,399
630.503,445
631.18,408
631.858,452
632.536,396
633.214,428
633.891,428
634.569,417
635.247,399
635.924,428
636.602,402
637.28,447
637.957,428
638.635,420
639.313,402
639.99,427
640.668,433
641.346,433
642.023,437
642.701,404
643.379,416
644.056,410
644.734,396
645.412,414
646.089,400
646.767,396
647.445,403
648.122,408
648.8,411
649.478,413
650.156,395
650.833,477
651.511,405
652.189,405
652.866,437
653.544,425
654.222,399
654.899,385
655.577,411
656.255,404
656.932,399
657.61,421
658.288,413
658.965,416
659.643,405
660.321,579
660.999,2172
661.676,6070
662.354,5602
663.032,1800
663.709,460
664.387,426
665.065,453
665.742,515
666.42,486
667.098,387
667.775,385
668.453,413
669.131,411
669.808,419
670.486,416
671.164,377
671.842,371
672.519,394
673.197,391
673.875,428
674.552,396
675.23,376
675.908,415
676.585,402
677.263,400
677.941,363
678.618,403
679.296,363
679.974,382
680.652,397
681.329,378
682.007,414
682.685,399
683.362,409
684.04,384
684.718,375
685.395,385
686.073,395
686.751,397
687.428,392
688.106,406
688.784,402
689.462,368
690.139,371
690.817,391
691.495,357
692.172,382
692.85,395
693.528,419
694.205,425
694.883,379
695.561,391
696.238,392
696.916,388
697.594,378
698.272,388
698.949,401
699.627,388
700.305,387
700.982,388
701.66,397
702.338,417
703.015,442
703.693,421
704.371,380
705.049,369
705.726,411
706.404,375
707.082,388
707.759,400
708.437,378
709.115,380
709.792,355
710.47,368
711.148,372
711.826,354
712.503,360
713.181,398
713.859,389
714.536,369
715.214,392
715.892,343
716.569,354
717.247,352
717.925,367
718.603,394
719.28,378
719.958,375
720.636,421
721.313,366
721.991,398
722.669,376
723.346,370
724.024,355
724.702,369
725.38,360
726.057,412
726.735,570
727.413,938
728.09,870
728.768,470
729.446,366
730.123,339
730.801,346
731.479,353
732.157,365
732.834,334
733.512,402
734.19,354
734.867,378
735.545,343
736.223,327
736.901,370
737.578,351
738.256,376
738.934,346
739.611,352
740.289,362
740.967,378
741.644,368
742.322,384
743,330
743.678,356
744.355,353
745.033,353
745.711,348
746.388,354
747.066,320
747.744,384
748.422,355
749.099,340
749.777,325
750.455,349
751.132,358
751.81,368
752.488,347
753.165,392
753.843,362
754.521,371
755.199,391
755.876,401
756.554,401
757.232,328
757.909,320
758.587,359
759.265,366
759.943,329
760.62,319
761.298,351
761.976,324
762.653,343
763.331,400
764.009,353
764.687,347
765.364,334
766.042,366
766.72,393
767.397,363
768.075,528
768.753,605
769.431,531
770.108,371
770.786,370
771.464,363
772.141,416
772.819,422
773.497,390
774.175,354
774.852,316
775.53,327
776.208,357
776.885,333
777.563,343
778.241,334
778.919,320
779.596,337
780.274,322
780.952,332
781.629,352
782.307,372
782.985,345
783.663,330
784.34,327
785.018,357
785.696,431
786.373,472
787.051,359
787.729,333
788.407,328
789.084,315
789.762,316
790.44,325
791.117,329
791.795,339
792.473,333
793.151,293
793.828,342
794.506,454
795.184,629
795.862,532
796.539,359
797.217,343
797.895,324
798.572,316
799.25,317
799.928,315
800.606,361
801.283,315
801.961,336
802.639,365
803.316,396
803.994,414
804.672,354
805.35,330
806.027,409
806.705,387
807.383,329
808.061,311
808.738,317
809.416,355
810.094,330
810.771,298
811.449,339
812.127,301
812.805,294
813.482,316
814.16,318
814.838,323
815.516,322
816.193,347
816.871,332
817.549,318
818.226,323
818.904,320
819.582,304
820.26,339
820.937,309
821.615,326
822.293,320
822.97,329
823.648,320
824.326,309
825.004,322
825.681,339
826.359,343
827.037,302
827.715,325
828.392,350
829.07,319
829.748,339
830.425,323
831.103,341
831.781,323
832.459,344
833.136,325
833.814,315
834.492,310
835.17,389
835.847,448
836.525,407
837.203,346
837.88,323
838.558,331
839.236,347
839.914,345
840.591,392
841.269,381
841.947,325
842.625,300
843.302,298
843.98,295
844.658,312
845.336,309
846.013,339
846.691,308
847.369,307
848.047,322
848.724,283
849.402,295
850.08,307
850.757,304
851.435,348
852.113,306
852.791,301
853.468,316
854.146,296
854.824,337
855.502,290
856.179,351
856.857,300
857.535,327
858.213,300
858.89,299
859.568,359
860.246,446
860.923,619
861.601,477
862.279,362
862.957,314
863.634,320
864.312,310
864.99,296
865.668,276
866.345,294
867.023,314
867.701,334
868.379,323
869.056,311
869.734,317
870.412,322
871.09,288
871.767,294
872.445,297
873.123,309
873.8,314
874.478,312
875.156,341
875.834,315
876.511,298
877.189,314
877.867,327
878.545,303
879.222,322
879.9,316
880.578,309
881.256,312
881.933,312
882.611,308
883.289,331
883.967,345
884.644,326
885.322,303
886,304
886.678,287
887.355,289
888.033,324
888.711,332
889.389,303
890.066,311
890.744,315
891.422,311
892.099,345
892.777,292
893.455,357
894.133,321
894.81,295
895.488,313
896.166,338
896.844,316
897.521,290
898.199,300
898.877,298
899.555,333
900.232,296
900.91,282
901.588,296
902.266,309
902.943,289
903.621,333
904.299,348
904.977,324
905.654,278
906.332,274
907.01,322
907.688,309
908.365,302
909.043,297
909.721,389
910.399,756
911.076,1771
911.754,2032
912.432,987
913.11,422
913.787,282
914.465,285
915.143,295
915.821,300
916.498,303
917.176,267
917.854,299
918.532,303
919.209,287
919.887,320
920.565,340
921.243,300
921.92,276
922.598,287
923.276,262
923.954,278
924.631,296
925.309,296
925.987,289
926.665,338
927.342,301
928.02,286
928.698,288
929.376,313
930.053,316
930.731,292
931.409,308
932.087,292
932.764,316
933.442,366
934.12,466
934.798,462
935.475,360
936.153,307
936.831,307
937.509,303
938.186,299
938.864,306
939.542,291
940.22,264
940.898,276
941.575,257
942.253,324
942.931,275
943.609,302
944.286,285
944.964,262
945.642,307
946.32,283
946.997,323
947.675,311
948.353,380
949.031,419
949.708,406
950.386,410
951.064,378
951.742,351
952.419,304
953.097,305
953.775,292
954.453,282
955.13,285
955.808,277
956.486,311
957.164,298
957.841,323
958.519,334
959.197,322
959.875,268
960.552,280
961.23,300
961.908,325
962.586,316
963.264,314
963.941,412
964.619,592
965.297,574
965.975,441
966.652,308
967.33,348
968.008,513
968.686,1057
969.363,1216
970.041,763
970.719,374
971.397,293
972.074,309
972.752,276
973.43,292
974.108,304
974.786,270
975.463,274
976.141,266
976.819,287
977.497,276
978.174,284
978.852,269
979.53,315
980.208,315
980.885,282
981.563,313
982.241,274
982.919,288
983.596,312
984.274,277
984.952,281
985.63,280
986.308,280
986.985,320
987.663,306
988.341,292
989.019,274
989.696,318
990.374,296
991.052,253
991.73,327
992.407,283
993.085,318
993.763,302
994.441,305
995.119,271
995.796,306
996.474,288
997.152,301
997.83,294
998.507,313
999.185,285
999.863,312
1000.54,314
1001.22,354
1001.9,375
1002.57,332
1003.25,318
1003.93,294
1004.61,269
1005.29,305
1005.96,296
1006.64,288
1007.32,293
1008,283
1008.67,286
1009.35,309
1010.03,293
1010.71,277
1011.39,271
1012.06,295
1012.74,294
1013.42,311
1014.1,303
1014.77,264
1015.45,305
1016.13,299
1016.81,310
1017.48,286
1018.16,269
1018.84,276
1019.52,311
1020.2,299
1020.87,310
1021.55,277
1022.23,311
1022.91,314
1023.59,310
1024.26,316
1024.94,284
1025.62,269
1026.3,270
1026.97,322
1027.65,267
1028.33,304
1029.01,297
1029.68,305
1030.36,270
1031.04,305
1031.72,312
1032.4,301
1033.07,312
1033.75,292
1034.43,278
1035.11,307
1035.79,302
1036.46,301
1037.14,276
1037.82,324
1038.5,301
1039.17,321
1039.85,281
1040.53,298
1041.21,338
1041.89,302
1042.56,296
1043.24,298
1043.92,316
1044.6,277
1045.27,294
1045.95,285
1046.63,319
1047.31,293
1047.99,318
1048.66,279
1049.34,305
1050.02,316
1050.7,295
1051.37,296
1052.05,327
1052.73,328
1053.41,297
1054.09,295
1054.76,346
1055.44,309
1056.12,312
1056.8,290
1057.47,320
1058.15,327
1058.83,313
1059.51,318
1060.19,306
1060.86,322
1061.54,309
1062.22,304
1062.9,311
1063.57,281
1064.25,322
1064.93,348
1065.61,337
1066.29,329
1066.96,300
1067.64,345
1068.32,313
1069,277
1069.67,326
1070.35,331
1071.03,317
1071.71,277
1072.39,290
1073.06,275
1073.74,302
1074.42,329
1075.1,307
1075.77,325
1076.45,316
1077.13,312
1077.81,354
1078.49,374
1079.16,325
1079.84,337
1080.52,325
1081.2,326
1081.87,350
1082.55,316
1083.23,320
1083.91,338
1084.59,321
1085.26,316
1085.94,301
1086.62,318
1087.3,334
1087.97,322
1088.65,325
1089.33,314
1090.01,344
1090.69,306
1091.36,334
1092.04,296
1092.72,304
1093.4,349
1094.07,337
1094.75,362
1095.43,337
1096.11,319
1096.79,322
1097.46,314
1098.14,294
1098.82,323
1099.5,300
1100.17,344
1100.85,337
1101.53,314
1102.21,343
1102.89,331
1103.56,324
1104.24,318
1104.92,347
1105.6,308
1106.28,309
1106.95,340
1107.63,331
1108.31,309
1108.99,348
1109.66,324
1110.34,326
1111.02,313
1111.7,331
1112.38,354
1113.05,347
1113.73,342
1114.41,355
1115.09,336
1115.76,329
1116.44,354
1117.12,333
1117.8,340
1118.48,360
1119.15,552
1119.83,891
1120.51,1068
1121.19,785
1121.86,422
1122.54,329
1123.22,373
1123.9,330
1124.58,333
1125.25,339
1125.93,340
1126.61,319
1127.29,334
1127.96,341
1128.64,320
1129.32,360
1130,319
1130.68,379
1131.35,357
1132.03,306
1132.71,324
1133.39,370
1134.06,326
1134.74,355
1135.42,347
1136.1,325
1136.78,365
1137.45,379
1138.13,344
1138.81,340
1139.49,326
1140.17,313
1140.84,319
1141.52,334
1142.2,339
1142.88,348
1143.55,307
1144.23,364
1144.91,349
1145.59,315
1146.27,358
1146.94,341
1147.62,362
1148.3,334
1148.98,319
1149.65,393
1150.33,384
1151.01,337
1151.69,401
1152.37,371
1153.04,375
1153.72,365
1154.4,371
1155.08,429
1155.75,416
1156.43,377
1157.11,383
1157.79,333
1158.47,360
1159.14,389
1159.82,331
1160.5,345
1161.18,373
1161.85,347
1162.53,327
1163.21,376
1163.89,360
1164.57,380
1165.24,407
1165.92,344
1166.6,384
1167.28,351
1167.96,387
1168.63,375
1169.31,384
1169.99,378
1170.67,336
1171.34,378
1172.02,374
1172.7,345
1173.38,358
1174.06,358
1174.73,347
1175.41,333
1176.09,369
1176.77,397
1177.44,364
1178.12,405
1178.8,355
1179.48,389
1180.16,357
1180.83,387
1181.51,370
1182.19,365
1182.87,341
1183.54,383
1184.22,387
1184.9,361
1185.58,404
1186.26,407
1186.93,385
1187.61,355
1188.29,397
1188.97,399
1189.65,387
1190.32,367
1191,366
1191.68,378
1192.36,377
1193.03,378
1193.71,402
1194.39,402
1195.07,400
1195.75,400
1196.42,432
1197.1,403
1197.78,412
1198.46,386
1199.13,428
1199.81,387
1200.49,387
1201.17,371
1201.85,405
1202.52,390
1203.2,443
1203.88,392
1204.56,405
1205.24,406
1205.91,407
1206.59,437
1207.27,395
1207.95,392
1208.62,413
1209.3,414
1209.98,399
1210.66,431
1211.34,380
1212.01,413
1212.69,374
1213.37,434
1214.05,390
1214.72,433
1215.4,441
1216.08,382
1216.76,441
1217.44,409
1218.11,414
1218.79,392
1219.47,415
1220.15,398
1220.83,411
1221.5,428
1222.18,390
1222.86,399
1223.54,415
1224.21,418
1224.89,418
1225.57,423
1226.25,468
1226.93,400
1227.6,409
1228.28,433
1228.96,402
1229.64,419
1230.31,386
1230.99,416
1231.67,408
1232.35,396
1233.03,397
1233.7,432
1234.38,399
1235.06,447
1235.74,406
1236.42,416
1237.09,440
1237.77,599
1238.45,662
1239.13,577
1239.8,481
1240.48,401
1241.16,383
1241.84,395
1242.52,367
1243.19,343
1243.87,397
1244.55,360
1245.23,355
1245.9,324
1246.58,342
1247.26,332
1247.94,324
1248.62,327
1249.29,337
1249.97,299
1250.65,296
1251.33,302
1252.01,299
1252.68,290
1253.36,278
1254.04,321
1254.72,308
1255.39,291
1256.07,286
1256.75,298
1257.43,286
1258.11,285
1258.78,302
1259.46,259
1260.14,284
1260.82,275
1261.49,270
1262.17,255
1262.85,313
1263.53,272
1264.21,267
1264.88,257
1265.56,261
1266.24,270
1266.92,273
1267.6,318
1268.27,273
1268.95,253
1269.63,265
1270.31,307
1270.98,287
1271.66,296
1272.34,269
1273.02,251
1273.7,265
1274.37,261
1275.05,255
1275.73,243
1276.41,213
1277.09,251
1277.76,217
1278.44,253
1279.12,249
1279.8,244
1280.47,254
1281.15,320
1281.83,301
1282.51,293
1283.19,253
1283.86,243
1284.54,264
1285.22,269
1285.9,254
1286.57,244
1287.25,249
1287.93,242
1288.61,261
1289.29,266
1289.96,243
1290.64,239
1291.32,230
1292,276
1292.68,227
1293.35,249
1294.03,216
1294.71,215
1295.39,229
1296.06,198
1296.74,264
1297.42,211
1298.1,236
1298.78,216
1299.45,212
1300.13,229
1300.81,210
1301.49,225
1302.17,222
1302.84,214
1303.52,229
1304.2,214
1304.88,238
1305.55,231
1306.23,200
1306.91,240
1307.59,228
1308.27,219
1308.94,223
1309.62,236
1310.3,195
1310.98,201
1311.66,193
1312.33,213
1313.01,228
1313.69,206
1314.37,201
1315.04,230
1315.72,208
1316.4,168
1317.08,204
1317.76,200
1318.43,194
1319.11,206
1319.79,182
1320.47,197
1321.15,204
1321.82,217
1322.5,193
1323.18,180
1323.86,196
1324.53,179
1325.21,188
1325.89,191
1326.57,198
1327.25,161
1327.92,192
1328.6,190
1329.28,194
1329.96,166
1330.64,182
1331.31,180
1331.99,189
1332.67,170
1333.35,168
1334.02,121
1334.7,180
1335.38,178
1336.06,214
1336.74,164
1337.41,156
1338.09,183
1338.77,164
1339.45,166
1340.12,158
1340.8,149
1341.48,152
1342.16,156
1342.84,173
1343.51,177
1344.19,136
1344.87,146
1345.55,169
1346.23,172
1346.9,161
1347.58,141
1348.26,169
1348.94,133
1349.61,123
1350.29,155
1350.97,143
1351.65,147
1352.33,130
1353,141
1353.68,167
1354.36,129
1355.04,126
1355.72,112
1356.39,137
1357.07,140
1357.75,137
1358.43,129
1359.1,151
1359.78,138
1360.46,137
1361.14,131
1361.82,146
1362.49,141
1363.17,130
1363.85,144
1364.53,131
1365.21,123
1365.88,132
1366.56,130
1367.24,132
1367.92,138
1368.59,118
1369.27,131
1369.95,123
1370.63,132
1371.31,147
1371.98,134
1372.66,116
1373.34,140
1374.02,121
1374.7,141
1375.37,124
1376.05,128
1376.73,157
1377.41,228
1378.09,311
1378.76,270
1379.44,163
1380.12,129
1380.8,124
1381.47,117
1382.15,130
1382.83,113
1383.51,130
1384.19,120
1384.86,116
1385.54,130
1386.22,150
1386.9,139
1387.58,104
1388.25,107
1388.93,109
1389.61,134
1390.29,98
1390.96,120
1391.64,125
1392.32,116
1393,118
1393.68,123
1394.35,125
1395.03,135
1395.71,112
1396.39,119
1397.07,120
1397.74,124
1398.42,138
1399.1,124
1399.78,103
1400.45,131
1401.13,147
1401.81,191
1402.49,120
1403.17,117
1403.84,119
1404.52,135
1405.2,95
1405.88,106
1406.56,102
1407.23,128
1407.91,204
1408.59,193
1409.27,156
1409.94,132
1410.62,114
1411.3,99
1411.98,103
1412.66,109
1413.33,101
1414.01,110
1414.69,116
1415.37,123
1416.05,119
1416.72,110
1417.4,95
1418.08,96
1418.76,120
1419.44,103
1420.11,95
1420.79,125
1421.47,121
1422.15,115
1422.82,130
1423.5,114
1424.18,105
