Start Time, Tue Nov 07 2023 11:48:56 GMT+0000 (Greenwich Mean Time)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 592161.76
Real Time (s), 594479.48
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
612, 414.33163997665696, 513
613, 415.0092658289689, 509
614, 415.6868918490385, 565
615, 416.3645180368656, 533
616, 417.0421443924504, 515
617, 417.71977091579276, 519
618, 418.39739760689275, 502
619, 419.0750244657503, 510
620, 419.75265149236554, 517
621, 420.4302786867383, 471
622, 421.1079060488687, 533
623, 421.7855335787567, 534
624, 422.46316127640233, 513
625, 423.1407891418055, 537
626, 423.8184171749664, 495
627, 424.49604537588476, 460
628, 425.1736737445608, 479
629, 425.8513022809944, 484
630, 426.5289309851857, 491
631, 427.2065598571345, 483
632, 427.88418889684095, 494
633, 428.561818104305, 492
634, 429.2394474795267, 492
635, 429.9170770225059, 492
636, 430.59470673324284, 499
637, 431.2723366117373, 497
638, 431.94996665798936, 497
639, 432.627596871999, 458
640, 433.30522725376636, 494
641, 433.9828578032912, 481
642, 434.6604885205737, 439
643, 435.33811940561384, 474
644, 436.01575045841156, 468
645, 436.69338167896683, 458
646, 437.3710130672798, 457
647, 438.0486446233503, 496
648, 438.72627634717844, 562
649, 439.40390823876413, 558
650, 440.08154029810754, 516
651, 440.75917252520844, 477
652, 441.436804920067, 483
653, 442.1144374826832, 456
654, 442.79207021305695, 473
655, 443.46970311118827, 454
656, 444.1473361770773, 473
657, 444.82496941072384, 474
658, 445.50260281212803, 455
659, 446.18023638128983, 474
660, 446.85787011820923, 441
661, 447.5355040228862, 490
662, 448.2131380953208, 428
663, 448.890772335513, 443
664, 449.56840674346284, 483
665, 450.2460413191702, 430
666, 450.9236760626353, 435
667, 451.6013109738579, 487
668, 452.27894605283814, 467
669, 452.956581299576, 475
670, 453.63421671407144, 463
671, 454.31185229632445, 471
672, 454.9894880463351, 442
673, 455.6671239641034, 485
674, 456.34476004962926, 468
675, 457.0223963029127, 427
676, 457.7000327239538, 430
677, 458.37766931275246, 430
678, 459.05530606930876, 440
679, 459.73294299362266, 422
680, 460.41058008569416, 432
681, 461.0882173455232, 452
682, 461.76585477310994, 454
683, 462.44349236845426, 567
684, 463.1211301315562, 837
685, 463.79876806241566, 688
686, 464.47640616103286, 469
687, 465.15404442740754, 452
688, 465.8316828615399, 423
689, 466.50932146342984, 409
690, 467.1869602330774, 416
691, 467.8645991704825, 438
692, 468.5422382756453, 407
693, 469.21987754856565, 424
694, 469.8975169892436, 467
695, 470.57515659767915, 414
696, 471.2527963738724, 432
697, 471.93043631782314, 444
698, 472.60807642953154, 500
699, 473.28571670899754, 411
700, 473.96335715622115, 425
701, 474.6409977712023, 415
702, 475.3186385539412, 409
703, 475.99627950443755, 418
704, 476.6739206226916, 431
705, 477.35156190870316, 423
706, 478.02920336247246, 413
707, 478.70684498399925, 422
708, 479.3844867732837, 386
709, 480.06212873032575, 415
710, 480.7397708551254, 397
711, 481.4174131476826, 426
712, 482.09505560799755, 396
713, 482.77269823606997, 362
714, 483.45034103190005, 354
715, 484.1279839954877, 379
716, 484.80562712683303, 381
717, 485.48327042593587, 379
718, 486.1609138927964, 387
719, 486.8385575274145, 375
720, 487.5162013297902, 388
721, 488.19384529992345, 396
722, 488.87148943781443, 396
723, 489.5491337434629, 377
724, 490.22677821686904, 395
725, 490.9044228580327, 364
726, 491.5820676669541, 379
727, 492.259712643633, 357
728, 492.93735778806956, 394
729, 493.6150031002637, 354
730, 494.2926485802155, 372
731, 494.9702942279248, 404
732, 495.6479400433918, 395
733, 496.32558602661635, 375
734, 497.00323217759853, 363
735, 497.6808784963383, 359
736, 498.3585249828357, 387
737, 499.03617163709066, 363
738, 499.71381845910327, 384
739, 500.3914654488735, 361
740, 501.0691126064013, 380
741, 501.74675993168665, 373
742, 502.42440742472974, 370
743, 503.1020550855303, 357
744, 503.77970291408855, 363
745, 504.4573509104044, 407
746, 505.13499907447783, 375
747, 505.8126474063088, 361
748, 506.4902959058975, 355
749, 507.16794457324374, 375
750, 507.8455934083476, 444
751, 508.523242411209, 506
752, 509.20089158182816, 596
753, 509.8785409202048, 953
754, 510.55619042633907, 1674
755, 511.23384010023096, 1924
756, 511.9114899418804, 1426
757, 512.5891399512876, 897
758, 513.2667901284522, 603
759, 513.9444404733745, 404
760, 514.6220909860544, 375
761, 515.299741666492, 366
762, 515.977392514687, 350
763, 516.6550435306398, 350
764, 517.3326947143502, 362
765, 518.0103460658181, 332
766, 518.6879975850435, 339
767, 519.3656492720268, 329
768, 520.0433011267675, 335
769, 520.7209531492658, 355
770, 521.3986053395217, 332
771, 522.0762576975353, 341
772, 522.7539102233065, 320
773, 523.4315629168353, 333
774, 524.1092157781217, 328
775, 524.7868688071657, 315
776, 525.4645220039672, 297
777, 526.1421753685265, 306
778, 526.8198289008432, 327
779, 527.4974826009176, 297
780, 528.1751364687497, 307
781, 528.8527905043393, 304
782, 529.5304447076865, 327
783, 530.2080990787913, 335
784, 530.8857536176538, 317
785, 531.5634083242738, 305
786, 532.2410631986513, 317
787, 532.9187182407867, 315
