Start Time, Mon Oct 16 2023 10:14:18 GMT+0100 (BST)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 586551.55
Real Time (s), 588791.75
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
239, 161.58889832501544, 2735
240, 162.26646160374065, 2713
241, 162.9440250502235, 2733
242, 163.62158866446393, 2706
243, 164.299152446462, 2833
244, 164.97671639621765, 2644
245, 165.6542805137309, 2738
246, 166.33184479900177, 2828
247, 167.00940925203025, 2699
248, 167.6869738728163, 2652
249, 168.36453866136, 2722
250, 169.04210361766127, 2706
251, 169.71966874172017, 2665
252, 170.39723403353668, 2604
253, 171.07479949311076, 2719
254, 171.75236512044248, 2632
255, 172.42993091553177, 2771
256, 173.1074968783787, 2651
257, 173.78506300898323, 2655
258, 174.46262930734534, 2658
259, 175.14019577346508, 2720
260, 175.8177624073424, 2642
261, 176.49532920897735, 2619
262, 177.1728961783699, 2731
263, 177.85046331552005, 2600
264, 178.5280306204278, 2783
265, 179.20559809309316, 2654
266, 179.88316573351614, 2485
267, 180.56073354169672, 2607
268, 181.23830151763488, 2615
269, 181.91586966133067, 2571
270, 182.59343797278407, 2515
271, 183.27100645199505, 2596
272, 183.94857509896366, 2602
273, 184.62614391368984, 2626
274, 185.30371289617366, 3175
275, 185.9812820464151, 3977
276, 186.6588513644141, 3208
277, 187.33642085017073, 2697
278, 188.01399050368494, 2487
279, 188.69156032495678, 2437
280, 189.36913031398623, 2470
281, 190.04670047077326, 2497
282, 190.72427079531792, 2509
283, 191.40184128762016, 2594
284, 192.07941194768003, 2544
285, 192.7569827754975, 2503
286, 193.43455377107256, 2445
287, 194.11212493440524, 2434
288, 194.78969626549554, 2463
289, 195.4672677643434, 2521
290, 196.1448394309489, 2479
291, 196.82241126531198, 2545
292, 197.4999832674327, 2507
293, 198.177555437311, 2461
294, 198.8551277749469, 2562
295, 199.53270028034044, 2516
296, 200.21027295349154, 2449
297, 200.88784579440028, 2382
298, 201.56541880306662, 2430
299, 202.24299197949054, 2382
300, 202.9205653236721, 2444
301, 203.59813883561122, 2403
302, 204.275712515308, 2450
303, 204.95328636276236, 2471
304, 205.6308603779743, 2352
305, 206.30843456094388, 2311
306, 206.98600891167104, 2387
307, 207.66358343015582, 2358
308, 208.34115811639822, 2549
309, 209.0187329703982, 3079
310, 209.6963079921558, 3012
311, 210.373883181671, 2372
312, 211.0514585389438, 2295
313, 211.7290340639742, 2370
314, 212.4066097567622, 2275
315, 213.08418561730784, 2271
316, 213.76176164561107, 2237
317, 214.4393378416719, 2232
318, 215.11691420549033, 2256
319, 215.79449073706635, 2351
320, 216.4720674364, 2363
321, 217.14964430349127, 2323
322, 217.8272213383401, 2380
323, 218.50479854094658, 2279
324, 219.18237591131063, 2273
325, 219.8599534494323, 2193
326, 220.5375311553116, 2244
327, 221.21510902894846, 2308
328, 221.89268707034296, 2227
329, 222.57026527949503, 2354
330, 223.24784365640474, 2221
331, 223.92542220107205, 2275
332, 224.60300091349694, 2352
333, 225.28057979367946, 2188
334, 225.9581588416196, 2281
335, 226.6357380573173, 2264
336, 227.31331744077264, 2164
337, 227.99089699198555, 2173
338, 228.6684767109561, 2076
339, 229.34605659768425, 2128
340, 230.02363665216998, 2166
341, 230.70121687441335, 2069
342, 231.3787972644143, 2143
343, 232.05637782217286, 2182
344, 232.73395854768904, 2056
345, 233.4115394409628, 2239
346, 234.0891205019942, 2201
347, 234.76670173078315, 2154
348, 235.44428312732975, 2133
349, 236.12186469163396, 2300
350, 236.79944642369574, 2232
351, 237.47702832351516, 2560
352, 238.15461039109215, 7774
353, 238.83219262642677, 12777
354, 239.509775029519, 4298
355, 240.1873576003688, 2263
356, 240.86494033897625, 3109
357, 241.5425232453413, 3431
358, 242.22010631946392, 3583
359, 242.89768956134418, 2285
360, 243.575272970982, 1972
361, 244.25285654837748, 1893
362, 244.93044029353055, 1863
363, 245.6080242064412, 1915
364, 246.28560828710948, 1867
365, 246.96319253553534, 1992
366, 247.64077695171883, 1924
367, 248.31836153565993, 1895
368, 248.9959462873586, 1842
369, 249.6735312068149, 1825
370, 250.3511162940288, 1874
371, 251.02870154900032, 1803
372, 251.70628697172944, 1895
373, 252.38387256221614, 1855
374, 253.06145832046047, 1776
375, 253.7390442464624, 1795
376, 254.41663034022193, 1845
377, 255.09421660173908, 1810
378, 255.7718030310138, 1917
379, 256.4493896280461, 1863
380, 257.1269763928361, 1874
381, 257.80456332538364, 1821
382, 258.4821504256888, 1831
383, 259.1597376937516, 1928
384, 259.837325129572, 1826
385, 260.5149127331499, 1771
386, 261.19250050448557, 1792
387, 261.8700884435787, 1733
388, 262.5476765504295, 1724
389, 263.2252648250379, 1779
390, 263.90285326740394, 1715
391, 264.5804418775275, 1684
392, 265.25803065540873, 1696
393, 265.93561960104756, 1713
394, 266.613208714444, 1646
395, 267.290797995598, 1721
396, 267.9683874445097, 1651
397, 268.6459770611789, 1733
398, 269.32356684560574, 1983
399, 270.0011567977902, 2422
400, 270.67874691773227, 2284
401, 271.3563372054319, 1862
402, 272.03392766088916, 1764
403, 272.71151828410405, 1636
404, 273.38910907507653, 1657
405, 274.06670003380657, 1717
406, 274.7442911602943, 1704
407, 275.42188245453957, 1736
408, 276.0994739165425, 1668
409, 276.777065546303, 1868
410, 277.4546573438211, 2152
411, 278.1322493090968, 1782
412, 278.80984144213016, 1647
413, 279.48743374292104, 1617
414, 280.1650262114696, 1543
415, 280.84261884777567, 1559
416, 281.5202116518395, 1541
417, 282.1978046236608, 1592
418, 282.87539776323973, 1547
419, 283.5529910705763, 1646
420, 284.23058454567047, 1598
421, 284.9081781885222, 1577
422, 285.5857719991316, 1648
423, 286.26336597749855, 1557
424, 286.94096012362314, 1536
425, 287.6185544375053, 1632
426, 288.29614891914514, 1513
427, 288.9737435685425, 1566
428, 289.6513383856975, 1567
