Start Time, Tue Oct 31 2023 14:07:55 GMT+0000 (GMT)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 690516.01
Real Time (s), 693190.81
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1, 0.3336091824576052, 101
2, 1.0111325348728155, 53021
3, 1.688656055045631, 56428
4, 2.3661797429760516, 5154
5, 3.0437035986640772, 4399
6, 3.7212276221097085, 15366
7, 4.398751813312944, 17392
8, 5.0762761722737855, 21225
9, 5.753800698992232, 22238
10, 6.431325393468283, 22020
11, 7.10885025570194, 21121
12, 7.786375285693202, 20894
13, 8.46390048344207, 24705
14, 9.14142584894854, 82847
15, 9.818951382212617, 55649
16, 10.4964770832343, 25807
17, 11.174002952013588, 13162
18, 11.85152898855048, 9451
19, 12.529055192844977, 6462
20, 13.20658156489708, 5630
21, 13.884108104706788, 5478
22, 14.561634812274102, 4820
23, 15.23916168759902, 4566
24, 15.916688730681544, 4486
25, 16.594215941521675, 4343
26, 17.271743320119405, 4197
27, 17.94927086647474, 4164
28, 18.62679858058769, 4015
29, 19.304326462458235, 3920
30, 19.981854512086393, 3836
31, 20.65938272947215, 3814
32, 21.336911114615518, 3621
33, 22.014439667516484, 3632
34, 22.691968388175063, 3556
35, 23.36949727659124, 3666
36, 24.04702633276503, 3328
37, 24.724555556696416, 3510
38, 25.402084948385408, 3399
39, 26.079614507832012, 3367
40, 26.757144235036215, 3222
41, 27.43467412999803, 3190
42, 28.112204192717442, 3163
43, 28.789734423194467, 3126
44, 29.46726482142909, 3010
45, 30.144795387421325, 3001
46, 30.82232612117116, 3006
47, 31.499857022678604, 3011
48, 32.17738809194365, 2958
49, 32.8549193289663, 3021
50, 33.53245073374656, 2915
51, 34.20998230628442, 2848
52, 34.88751404657989, 2863
53, 35.56504595463296, 2900
54, 36.24257803044363, 2897
55, 36.92011027401192, 2880
56, 37.5976426853378, 2748
57, 38.2751752644213, 2856
58, 38.952708011262395, 2696
59, 39.6302409258611, 2711
60, 40.30777400821741, 2726
61, 40.985307258331325, 2729
62, 41.66284067620284, 2776
63, 42.34037426183197, 2680
64, 43.017908015218694, 2561
65, 43.695441936363025, 2772
66, 44.37297602526497, 2688
67, 45.05051028192451, 2607
68, 45.72804470634166, 2581
69, 46.405579298516415, 2645
70, 47.08311405844878, 2609
71, 47.76064898613874, 2637
72, 48.438184081586314, 2506
73, 49.115719344791486, 2658
74, 49.79325477575427, 2480
75, 50.47079037447465, 2607
76, 51.14832614095264, 2558
77, 51.82586207518824, 2637
78, 52.50339817718144, 2634
79, 53.18093444693225, 2623
80, 53.858470884440656, 2691
81, 54.53600748970668, 2646
82, 55.213544262730295, 2617
83, 55.891081203511526, 2674
84, 56.568618312050354, 2700
85, 57.246155588346795, 2705
86, 57.923693032400834, 2777
87, 58.60123064421248, 2753
88, 59.278768423781734, 3174
89, 59.95630637110859, 3170
90, 60.633844486193055, 2791
91, 61.31138276903512, 2805
92, 61.9889212196348, 2761
93, 62.66645983799207, 2942
94, 63.34399862410696, 2991
95, 64.02153757797946, 2846
96, 64.69907669960955, 2740
97, 65.37661598899724, 2754
98, 66.05415544614254, 3029
99, 66.73169507104545, 3038
100, 67.40923486370598, 2976
101, 68.08677482412409, 3012
102, 68.76431495229981, 3021
103, 69.44185524823314, 2988
104, 70.11939571192408, 3138
105, 70.79693634337262, 3126
106, 71.47447714257876, 3189
107, 72.15201810954251, 3480
108, 72.82955924426386, 4002
109, 73.50710054674283, 3521
110, 74.1846420169794, 4590
111, 74.86218365497356, 7283
112, 75.53972546072534, 4342
113, 76.21726743423473, 3776
114, 76.89480957550171, 7571
115, 77.5723518845263, 5479
116, 78.24989436130849, 3221
117, 78.9274370058483, 3113
118, 79.60497981814571, 3246
119, 80.28252279820072, 3137
120, 80.96006594601333, 3252
121, 81.63760926158355, 3175
122, 82.31515274491139, 3078
123, 82.99269639599682, 3301
124, 83.67024021483985, 3720
125, 84.34778420144049, 4313
126, 85.02532835579875, 4075
127, 85.7028726779146, 3382
128, 86.38041716778805, 3688
129, 87.05796182541911, 5308
130, 87.73550665080778, 4543
131, 88.41305164395406, 3328
132, 89.09059680485794, 3501
133, 89.76814213351942, 4500
134, 90.4456876299385, 3835
135, 91.12323329411521, 3130
136, 91.8007791260495, 3486
137, 92.4783251257414, 4646
138, 93.15587129319091, 4619
139, 93.83341762839802, 3810
140, 94.51096413136275, 3357
141, 95.18851080208508, 3380
142, 95.866057640565, 3151
143, 96.54360464680254, 3170
144, 97.22115182079769, 3229
145, 97.89869916255043, 3183
146, 98.57624667206078, 3377
