Start Time, Tue Nov 21 2023 12:03:28 GMT+0000 (GMT)
Energy calibration,  Offset: -0.3439140022, Slope: 0.6775230169, Quadratic: 8.387880257e-8
Live Time (s), 512932.82
Real Time (s), 514862.41
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
318, 215.11691420549033, 538
319, 215.79449073706635, 488
320, 216.4720674364, 479
321, 217.14964430349127, 547
322, 217.8272213383401, 469
323, 218.50479854094658, 510
324, 219.18237591131063, 503
325, 219.8599534494323, 470
326, 220.5375311553116, 477
327, 221.21510902894846, 462
328, 221.89268707034296, 484
329, 222.57026527949503, 474
330, 223.24784365640474, 492
331, 223.92542220107205, 522
332, 224.60300091349694, 497
333, 225.28057979367946, 451
334, 225.9581588416196, 458
335, 226.6357380573173, 479
336, 227.31331744077264, 472
337, 227.99089699198555, 465
338, 228.6684767109561, 431
339, 229.34605659768425, 490
340, 230.02363665216998, 460
341, 230.70121687441335, 458
342, 231.3787972644143, 453
343, 232.05637782217286, 454
344, 232.73395854768904, 462
345, 233.4115394409628, 462
346, 234.0891205019942, 477
347, 234.76670173078315, 493
348, 235.44428312732975, 514
349, 236.12186469163396, 508
350, 236.79944642369574, 498
351, 237.47702832351516, 576
352, 238.15461039109215, 2453
353, 238.83219262642677, 4681
354, 239.509775029519, 1409
355, 240.1873576003688, 481
356, 240.86494033897625, 780
357, 241.5425232453413, 940
358, 242.22010631946392, 888
359, 242.89768956134418, 500
360, 243.575272970982, 411
361, 244.25285654837748, 377
362, 244.93044029353055, 427
363, 245.6080242064412, 433
364, 246.28560828710948, 414
365, 246.96319253553534, 380
366, 247.64077695171883, 418
367, 248.31836153565993, 381
368, 248.9959462873586, 396
369, 249.6735312068149, 374
370, 250.3511162940288, 402
371, 251.02870154900032, 384
372, 251.70628697172944, 435
373, 252.38387256221614, 429
374, 253.06145832046047, 404
375, 253.7390442464624, 394
376, 254.41663034022193, 394
377, 255.09421660173908, 369
378, 255.7718030310138, 386
379, 256.4493896280461, 400
380, 257.1269763928361, 373
381, 257.80456332538364, 382
382, 258.4821504256888, 382
383, 259.1597376937516, 390
384, 259.837325129572, 342
385, 260.5149127331499, 428
386, 261.19250050448557, 357
387, 261.8700884435787, 361
388, 262.5476765504295, 332
389, 263.2252648250379, 388
390, 263.90285326740394, 365
391, 264.5804418775275, 367
392, 265.25803065540873, 398
393, 265.93561960104756, 408
394, 266.613208714444, 383
395, 267.290797995598, 345
396, 267.9683874445097, 374
397, 268.6459770611789, 393
398, 269.32356684560574, 445
399, 270.0011567977902, 629
400, 270.67874691773227, 531
401, 271.3563372054319, 458
402, 272.03392766088916, 384
403, 272.71151828410405, 329
404, 273.38910907507653, 359
405, 274.06670003380657, 387
406, 274.7442911602943, 351
407, 275.42188245453957, 345
408, 276.0994739165425, 352
409, 276.777065546303, 413
410, 277.4546573438211, 489
411, 278.1322493090968, 393
412, 278.80984144213016, 390
413, 279.48743374292104, 337
414, 280.1650262114696, 363
415, 280.84261884777567, 342
416, 281.5202116518395, 331
417, 282.1978046236608, 314
418, 282.87539776323973, 348
419, 283.5529910705763, 383
420, 284.23058454567047, 326
421, 284.9081781885222, 292
422, 285.5857719991316, 321
423, 286.26336597749855, 366
424, 286.94096012362314, 296
425, 287.6185544375053, 325
426, 288.29614891914514, 353
427, 288.9737435685425, 325
428, 289.6513383856975, 311
429, 290.3289333706101, 378
430, 291.00652852328034, 337
431, 291.6841238437081, 342
432, 292.3617193318936, 321
433, 293.0393149878366, 302
434, 293.7169108115372, 307
435, 294.39450680299547, 492
436, 295.0721029622113, 1215
437, 295.7496992891847, 1007
438, 296.4272957839158, 377
439, 297.10489244640445, 280
440, 297.7824892766507, 283
441, 298.46008627465454, 276
442, 299.1376834404161, 323
443, 299.8152807739351, 486
444, 300.4928782752118, 537
445, 301.1704759442461, 369
446, 301.848073781038, 340
447, 302.52567178558746, 325
448, 303.2032699578946, 300
449, 303.8808682979593, 328
450, 304.5584668057816, 326
451, 305.2360654813615, 307
452, 305.9136643246991, 264
453, 306.59126333579417, 269
454, 307.2688625146469, 315
455, 307.94646186125726, 292
456, 308.6240613756252, 271
457, 309.3016610577507, 291
458, 309.97926090763394, 310
459, 310.65686092527466, 302
460, 311.33446111067303, 294
461, 312.01206146382896, 300
462, 312.6896619847426, 294
463, 313.36726267341373, 295
464, 314.04486352984253, 291
465, 314.72246455402893, 268
466, 315.40006574597294, 284
467, 316.0776671056745, 319
468, 316.75526863313377, 276
469, 317.43287032835053, 301
470, 318.11047219132496, 263
471, 318.788074222057, 264
472, 319.46567642054663, 266
473, 320.1432787867938, 287
474, 320.82088132079866, 276
475, 321.4984840225611, 333
476, 322.1760868920812, 300
477, 322.8536899293588, 266
478, 323.5312931343941, 293
479, 324.2088965071869, 267
480, 324.8865000477374, 290
481, 325.5641037560455, 251
482, 326.2417076321112, 279
483, 326.9193116759344, 284
484, 327.5969158875153, 382
485, 328.2745202668538, 496
486, 328.9521248139499, 358
487, 329.6297295288036, 321
488, 330.30733441141496, 311
489, 330.9849394617838, 331
490, 331.66254467991035, 777
491, 332.3401500657945, 802
492, 333.01775561943623, 272
493, 333.6953613408355, 306
494, 334.3729672299925, 276
495, 335.050573286907, 274
496, 335.7281795115792, 255
497, 336.4057859040089, 279
498, 337.0833924641963, 277
499, 337.76099919214124, 503
500, 338.4386060878438, 1153
501, 339.116213151304, 680
502, 339.7938203825218, 310
503, 340.47142778149714, 244
504, 341.1490353482302, 305
505, 341.82664308272075, 238
506, 342.50425098496896, 300
507, 343.1818590549747, 268
508, 343.8594672927382, 257
509, 344.5370756982592, 269
510, 345.2146842715378, 251
511, 345.89229301257404, 246
512, 346.5699019213679, 255
513, 347.2475109979192, 258
514, 347.92512024222833, 214
515, 348.60272965429493, 256
516, 349.2803392341192, 270
517, 349.95794898170107, 261
518, 350.63555889704054, 277
519, 351.31316898013756, 619
520, 351.99077923099225, 1781
521, 352.66838964960453, 1266
522, 353.34600023597443, 394
523, 354.0236109901019, 210
524, 354.70122191198703, 250
525, 355.3788330016297, 224
526, 356.05644425903, 241
527, 356.7340556841879, 238
528, 357.41166727710345, 275
529, 358.0892790377765, 273
530, 358.76689096620726, 246
531, 359.4445030623956, 203
532, 360.12211532634154, 241
533, 360.79972775804504, 228
534, 361.47734035750625, 220
535, 362.15495312472495, 222
536, 362.8325660597013, 258
537, 363.5101791624353, 217
538, 364.18779243292687, 187
539, 364.865405871176, 237
540, 365.5430194771828, 227
541, 366.2206332509472, 235
542, 366.89824719246917, 216
543, 367.5758613017487, 248
544, 368.253475578786, 227
545, 368.93109002358074, 247
546, 369.60870463613315, 229
547, 370.2863194164432, 215
548, 370.9639343645108, 217
549, 371.641549480336, 230
550, 372.3191647639189, 244
