1, -0.2167607662958864, 80
2, 0.4609522648120902, 46568
3, 1.1386652959200667, 49364
4, 1.8163783270280431, 4419
5, 2.4940913581360196, 3670
6, 3.1718043892439964, 11728
7, 3.8495174203519729, 13847
8, 4.5272304514599497, 17256
9, 5.2049434825679262, 18204
10, 5.8826565136759026, 18089
11, 6.5603695447838790, 17807
12, 7.2380825758918563, 17470
13, 7.9157956069998319, 21909
14, 8.5935086381078083, 70919
15, 9.2712216692157838, 46607
16, 9.9489347003237611, 21178
17, 10.6266477314317385, 10813
18, 11.3043607625397140, 7409
19, 11.9820737936476913, 4707
20, 12.6597868247556669, 4352
21, 13.3374998558636442, 4135
22, 14.0152128869716197, 3780
23, 14.6929259180795970, 3511
24, 15.3706389491875743, 3387
25, 16.0483519802955534, 3397
26, 16.7260650114035272, 3183
27, 17.4037780425115045, 3137
28, 18.0814910736194818, 2978
29, 18.7592041047274591, 3019
30, 19.4369171358354329, 2925
31, 20.1146301669434102, 2839
32, 20.7923431980513875, 2767
33, 21.4700562291593648, 2818
34, 22.1477692602673422, 2741
35, 22.8254822913753159, 2788
36, 23.5031953224832932, 2582
37, 24.1809083535912706, 2647
38, 24.8586213846992479, 2608
39, 25.5363344158072216, 2446
40, 26.2140474469151989, 2563
41, 26.8917604780231763, 2550
42, 27.5694735091311536, 2459
43, 28.2471865402391309, 2372
44, 28.9248995713471047, 2385
45, 29.6026126024550820, 2426
46, 30.2803256335630593, 2298
47, 30.9580386646710366, 2362
48, 31.6357516957790139, 2300
49, 32.3134647268869912, 2342
50, 32.9911777579949685, 2320
51, 33.6688907891029388, 2262
52, 34.3466038202109161, 2235
53, 35.0243168513188934, 2170
54, 35.7020298824268707, 2157
55, 36.3797429135348480, 2173
56, 37.0574559446428253, 2088
57, 37.7351689757508026, 2172
58, 38.4128820068587800, 2119
59, 39.0905950379667573, 2089
60, 39.7683080690747275, 2154
61, 40.4460211001827048, 2099
62, 41.1237341312906821, 2096
63, 41.8014471623986594, 2087
64, 42.4791601935066367, 2085
65, 43.1568732246146141, 2084
66, 43.8345862557225914, 2052
67, 44.5122992868305687, 1986
68, 45.1900123179385460, 2052
69, 45.8677253490465162, 2005
70, 46.5454383801544935, 2060
71, 47.2231514112624708, 1995
72, 47.9008644423704482, 1961
73, 48.5785774734784255, 1965
74, 49.2562905045864028, 1965
75, 49.9340035356943801, 2002
76, 50.6117165668023574, 2035
77, 51.2894295979103347, 2059
78, 51.9671426290183049, 1995
79, 52.6448556601262823, 2088
80, 53.3225686912342596, 2104
81, 54.0002817223422369, 1955
82, 54.6779947534502142, 1981
83, 55.3557077845581915, 1963
84, 56.0334208156661688, 2053
85, 56.7111338467741461, 1961
86, 57.3888468778821235, 2042
87, 58.0665599089900937, 2156
88, 58.7442729400980710, 2627
89, 59.4219859712060483, 2366
90, 60.0996990023140256, 2115
91, 60.7774120334220029, 2091
92, 61.4551250645299802, 2154
93, 62.1328380956379576, 2228
94, 62.8105511267459349, 2337
95, 63.4882641578539051, 2191
96, 64.1659771889618895, 2161
97, 64.8436902200698597, 2239
98, 65.5214032511778441, 2208
99, 66.1991162822858143, 2263
100, 66.8768293133937988, 2188
101, 67.5545423445017690, 2294
102, 68.2322553756097392, 2339
103, 68.9099684067177236, 2282
104, 69.5876814378256938, 2296
105, 70.2653944689336782, 2455
106, 70.9431075000416484, 2366
107, 71.6208205311496329, 2526
108, 72.2985335622576031, 3085
109, 72.9762465933655875, 2597
110, 73.6539596244735577, 3375
111, 74.3316726555815279, 5239
112, 75.0093856866895123, 3243
113, 75.6870987177974825, 2862
114, 76.3648117489054670, 5266
115, 77.0425247800134372, 3924
116, 77.7202378111214216, 2394
117, 78.3979508422293918, 2408
118, 79.0756638733373762, 2408
119, 79.7533769044453464, 2409
120, 80.4310899355533166, 2427
121, 81.1088029666613011, 2389
122, 81.7865159977692713, 2356
123, 82.4642290288772557, 2467
124, 83.1419420599852259, 2913
125, 83.8196550910932103, 3260
126, 84.4973681222011805, 3142
127, 85.1750811533091650, 2566
128, 85.8527941844171352, 2827
129, 86.5305072155251054, 3926
130, 87.2082202466330898, 3277
131, 87.8859332777410600, 2480
132, 88.5636463088490444, 2481
133, 89.2413593399570146, 3252
134, 89.9190723710649991, 2744
135, 90.5967854021729693, 2379
136, 91.2744984332809537, 2568
137, 91.9522114643889239, 3326
138, 92.6299244954968941, 3400
139, 93.3076375266048785, 2846
140, 93.9853505577128487, 2465
141, 94.6630635888208332, 2481
142, 95.3407766199288034, 2548
143, 96.0184896510367878, 2440
144, 96.6962026821447580, 2421
145, 97.3739157132527424, 2522
146, 98.0516287443607126, 2439
147, 98.7293417754686828, 2648
148, 99.4070548065766673, 2603
149, 100.0847678376846375, 2525
150, 100.7624808687926219, 2366
151, 101.4401938999005921, 2541
152, 102.1179069310085765, 2391
153, 102.7956199621165467, 2536
154, 103.4733329932245312, 2607
155, 104.1510460243325014, 2528
156, 104.8287590554404716, 2801
157, 105.5064720865484560, 2652
158, 106.1841851176564262, 2619
159, 106.8618981487644106, 2475
160, 107.5396111798723808, 2582
161, 108.2173242109803653, 2654
162, 108.8950372420883355, 2651
163, 109.5727502731963199, 2703
164, 110.2504633043042901, 2659
165, 110.9281763354122603, 2632
166, 111.6058893665202447, 2626
167, 112.2836023976282149, 2777
168, 112.9613154287361994, 2620
169, 113.6390284598441696, 2675
170, 114.3167414909521540, 2869
171, 114.9944545220601242, 2786
172, 115.6721675531681086, 2636
173, 116.3498805842760788, 2717
174, 117.0275936153840490, 2628
175, 117.7053066464920335, 2648
